arm,dir_deg,speed,n,n_dn_mean,n_dn_sd,n_dn_med,n_dn_ci_lo,n_dn_ci_hi,n_base_mean,n_base_sd,n_base_med,n_base_ci_lo,n_base_ci_hi,li_mean,li_sd,li_med,li_ci_lo,li_ci_hi,d_away_mean,d_away_sd,d_away_med,d_away_ci_lo,d_away_ci_hi,disp_mean,disp_sd,disp_med,disp_ci_lo,disp_ci_hi,ta_mean,ta_sd,ta_med,ta_ci_lo,ta_ci_hi,v_peak_mean,v_peak_sd,v_peak_med,v_peak_ci_lo,v_peak_ci_hi,esc_peak_mean,esc_peak_sd,esc_peak_med,esc_peak_ci_lo,esc_peak_ci_hi
C,225,slow,100,13.13,32.26938332227624,3.0,7.59925,19.86,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.4065039859831783,0.768778008852162,1.0,0.20288105465409356,0.586218702830496,0.04666826720279443,0.08544034922614538,0.06052629943009945,0.029058688886807477,0.0627147326708576,0.12472624508761712,0.06316864012245581,0.13089401833043818,0.1131553567901088,0.1375089902320854,0.69,0.46249324319388707,1.0,0.6,0.78,0.3404367470273138,0.23814211340027874,0.21999042935414165,0.29471721873089984,0.3864902333564828,0.48701219325087175,0.5098918745182546,0.2996145524084568,0.3913895856899094,0.5911183332456263
C,270,fast,100,83.85,12.575670956255177,83.0,81.47975000000001,86.23100000000001,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.4135192062269119,0.5020731025214374,0.5060275962236747,0.3109552573599496,0.5037288231752911,0.011742673711957858,0.08571496066455427,0.005030387227340688,-0.0034647513886748586,0.029181443032155818,0.12472624508761712,0.06316864012245581,0.13089401833043818,0.1131553567901088,0.1375089902320854,0.39,0.4877499359302879,0.0,0.30975,0.49,0.3404367470273138,0.23814211340027874,0.21999042935414165,0.29471721873089984,0.3864902333564828,1.5129495714604855,0.17180580583135494,1.5093468576669693,1.4804609916321934,1.547842954106629
C,270,medium,100,72.7,24.145185855569633,71.5,67.7085,77.40075,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.44833403032647035,0.5514949982380555,0.6825396825396826,0.3363416839901364,0.5518490400441618,0.011742673711957858,0.08571496066455427,0.005030387227340688,-0.0034647513886748586,0.029181443032155818,0.12472624508761712,0.06316864012245581,0.13089401833043818,0.1131553567901088,0.1375089902320854,0.39,0.4877499359302879,0.0,0.30975,0.49,0.3404367470273138,0.23814211340027874,0.21999042935414165,0.29471721873089984,0.3864902333564828,1.1162333676288836,0.36097421145799896,1.0188886523246765,1.0482647862534504,1.1817085194724497
C,270,slow,100,22.6,26.01307363615457,15.5,17.91975,27.4225,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.739435653228562,0.5650599960574477,1.0,0.6206099665569292,0.8471412758843175,0.011742673711957858,0.08571496066455427,0.005030387227340688,-0.0034647513886748586,0.029181443032155818,0.12472624508761712,0.06316864012245581,0.13089401833043818,0.1131553567901088,0.1375089902320854,0.39,0.4877499359302879,0.0,0.30975,0.49,0.3404367470273138,0.23814211340027874,0.21999042935414165,0.29471721873089984,0.3864902333564828,0.5883783818012048,0.46478659125883487,0.4427011162042618,0.5030956103448628,0.6756001883534166
C,315,fast,100,93.34,23.33890314474954,93.5,88.829,97.57024999999999,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.5258245864203529,0.4300774031315638,0.6709479427142533,0.44354072803359473,0.6020304271135756,-0.030061618780821604,0.09573521789423221,-0.05493748871152387,-0.04786900982393829,-0.010547135208947237,0.12472624508761712,0.06316864012245581,0.13089401833043818,0.1131553567901088,0.1375089902320854,0.2,0.4,0.0,0.13,0.29,0.3404367470273138,0.23814211340027874,0.21999042935414165,0.29471721873089984,0.3864902333564828,1.6295883637620137,0.3224379751764074,1.618225134909153,1.5683136722295312,1.686352410884574
C,315,medium,100,96.8,35.3643888678993,100.5,89.16975000000001,103.08,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.5195977317400815,0.45198392629140394,0.6739704739704739,0.4331489958825551,0.5990130583294296,-0.030061618780821604,0.09573521789423221,-0.05493748871152387,-0.04786900982393829,-0.010547135208947237,0.12472624508761712,0.06316864012245581,0.13089401833043818,0.1131553567901088,0.1375089902320854,0.2,0.4,0.0,0.13,0.29,0.3404367470273138,0.23814211340027874,0.21999042935414165,0.29471721873089984,0.3864902333564828,1.4481541074626147,0.4653549036898351,1.4653154611587524,1.3554941066587343,1.531299234246835
C,315,slow,100,56.64,36.217542710680966,55.0,49.44,63.270500000000006,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.6349589709819283,0.4908112014322126,0.84,0.5343631664074177,0.7309843360510291,-0.030061618780821604,0.09573521789423221,-0.05493748871152387,-0.04786900982393829,-0.010547135208947237,0.12472624508761712,0.06316864012245581,0.13089401833043818,0.1131553567901088,0.1375089902320854,0.2,0.4,0.0,0.13,0.29,0.3404367470273138,0.23814211340027874,0.21999042935414165,0.29471721873089984,0.3864902333564828,0.9407573446630216,0.5608295872164086,0.8753933720290661,0.826956591407385,1.0399177131229185
D,0,fast,100,29.78,11.03682925481771,34.0,27.59975,31.81,0.06666666666666667,0.2905932629027116,0.0,0.013333333333333332,0.13333333333333333,,,,,,0.006005991565272536,0.06807237394028912,-0.015501563504039426,-0.006421656390488348,0.019837018796200003,0.08186262662276393,0.06478759019391653,0.04996701065545564,0.06952136299309775,0.09517312721635532,0.25,0.4330127018922193,0.0,0.17,0.34,0.49913237172043934,0.15123411974972886,0.4579814290848997,0.469604490498478,0.5285662459693705,0.7461468034854625,0.23564919759523953,0.8611041605472565,0.698605966667732,0.7867551647703221
D,0,medium,100,29.39,13.753468653397949,35.0,26.629749999999998,31.790499999999998,0.06666666666666667,0.2905932629027116,0.0,0.013333333333333332,0.13333333333333333,,,,,,0.006637619539976428,0.06708949533875694,-0.0122754116062135,-0.0058619724967080905,0.020413816224522974,0.0786511552068866,0.06791820520921663,0.04587704495516714,0.0654894789673051,0.0920725217654035,0.24,0.4270831300812525,0.0,0.16,0.33,0.48772585799117224,0.15810199868715366,0.4539981445714497,0.4559280822660799,0.5195550134015668,0.6483297591656446,0.2638666780144969,0.7576344311237335,0.5961123810331338,0.6960297129391693
D,0,slow,100,17.4,11.33666617661471,20.0,15.2395,19.511,0.06666666666666667,0.2905932629027116,0.0,0.013333333333333332,0.13333333333333333,,,,,,-0.010100699859780233,0.07308678248714458,-0.03318461506939703,-0.024334207594857563,0.00476036651233988,0.08859310338655517,0.06612824715530931,0.06355909241109048,0.07601817269371282,0.10135439226409806,0.21,0.4073082370883261,0.0,0.13,0.29024999999999973,0.37910781411223,0.21192569242702772,0.2713194058291133,0.33903229385119754,0.42136969997050605,0.4018118120636791,0.20079947350092137,0.4723503738641739,0.3637901217972394,0.4412725094531197
