arm,dir_deg,speed,n,n_dn_mean,n_dn_sd,n_dn_med,n_dn_ci_lo,n_dn_ci_hi,n_base_mean,n_base_sd,n_base_med,n_base_ci_lo,n_base_ci_hi,li_mean,li_sd,li_med,li_ci_lo,li_ci_hi,d_away_mean,d_away_sd,d_away_med,d_away_ci_lo,d_away_ci_hi,disp_mean,disp_sd,disp_med,disp_ci_lo,disp_ci_hi,ta_mean,ta_sd,ta_med,ta_ci_lo,ta_ci_hi,v_peak_mean,v_peak_sd,v_peak_med,v_peak_ci_lo,v_peak_ci_hi,esc_peak_mean,esc_peak_sd,esc_peak_med,esc_peak_ci_lo,esc_peak_ci_hi
A,135,medium,100,56.27,17.373459643951172,53.0,53.16975,60.21,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.5772983350694979,0.5497266054114464,0.910427807486631,0.4656832318851797,0.6831521250458454,0.1575680980337391,0.14061605059646823,0.15460906882579206,0.1303047621071901,0.1873481961533311,0.27965232541620677,0.09001691186234824,0.3134820828009238,0.26221312896348425,0.29766731092232374,0.79,0.40730823708832603,1.0,0.7,0.87,1.0620137626605983,0.17893688689106313,1.122643330813141,1.0267693738005539,1.0944600180302213,0.8631699738052732,0.32913648916240057,0.7508846689015627,0.8043708881808049,0.932581203096705
A,135,slow,100,11.03,15.448919056037544,7.0,8.459000000000001,14.241,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.7848418721903525,0.4746671907972131,1.0,0.675350585684036,0.8832612513042799,0.09097687608570107,0.05127743554815239,0.11224423666276095,0.08116869799692424,0.1004681833439383,0.13552588372948698,0.041022876090704374,0.1271987770712178,0.1277929363577386,0.14388051416707323,0.84,0.36660605559646725,1.0,0.76,0.91,0.49382524385613746,0.18525928451932036,0.47908510478551464,0.45701519573456756,0.5281021763040896,0.34194031594135305,0.20778993251977146,0.2854188606142998,0.30321874449269576,0.3859075915550573
A,180,fast,100,79.51,11.983734810149965,78.0,77.18975,81.79025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,0.0062647092539807004,0.14062047878178252,-0.014988522465331618,-0.020271693785022055,0.03433992350612447,0.2375945702831336,0.060479571133853445,0.24044669911167754,0.22621479887561005,0.24924558544821798,0.45,0.49749371855331,0.0,0.35975,0.5402499999999998,1.0252275687562342,0.1674909952256859,0.9654191140439725,0.9925699842834168,1.0584161558107934,1.4041158096864819,0.2148950410672185,1.3960185796022415,1.364624487633817,1.447673607110977
A,180,medium,100,57.22,18.155208619016197,61.0,53.917500000000004,61.18,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,0.047884594846553635,0.1312612574071363,0.035695236797207,0.022393931784342163,0.07382539259908343,0.21430715518594556,0.07078160662480586,0.2232961419901211,0.19988853248020483,0.2281714165482086,0.52,0.4995998398718718,1.0,0.43,0.62,1.025327794800412,0.1599806070513124,1.0201515544056203,0.9966398847651669,1.0559514396094218,1.0989329588539585,0.3917725488748482,1.2494119331240654,1.0285286086567664,1.1742766928942217
A,180,slow,100,6.24,11.873600970219606,2.5,4.2,8.940499999999998,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,0.08857684038141703,0.053260063937648046,0.11354579294037276,0.07749678468398202,0.09868264955220288,0.13247340942769684,0.0469303743092761,0.12513950803159674,0.12345017089529502,0.14195788265338166,0.91,0.2861817604250837,1.0,0.85,0.96,0.43454158240670915,0.21166720271062006,0.3665570547359299,0.3935128825798091,0.4759985709587767,0.3226543299142216,0.2332667528736005,0.2531887096943519,0.27939129140796976,0.374049278342648
A,225,fast,100,79.57,12.616857770459331,78.0,77.1995,82.31025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.3816442115418742,0.5907746284932018,0.7763888888888889,0.2617191137612633,0.49609097486972537,0.11046132049384927,0.14115026511796994,0.13693633420032397,0.0819987709164007,0.13706858832693763,0.2569497147199581,0.05740222754211877,0.2650584841664846,0.24520612663459654,0.26822691937910254,0.78,0.4142463035441596,1.0,0.69,0.86,1.1663438869239076,0.15466124390223981,1.255800927871288,1.1348897973804766,1.1947978809167434,1.4673242597281932,0.22105471702443721,1.4544586539268494,1.4251960931569339,1.5129613958597183
A,225,medium,100,57.92,21.956629978209314,55.0,53.73975,62.8005,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.32628388022636867,0.6682663185706462,0.7752525252525253,0.19381002341386172,0.4592793412845024,0.1347094536206915,0.16912955913582148,0.17313025344756255,0.10208029530903996,0.16753081571697312,0.26184532231401986,0.08205516303309078,0.2822398020491228,0.24604539129213301,0.2774828794350605,0.72,0.4489988864128729,1.0,0.63,0.81,1.0943274871445257,0.1404508282994074,1.1211470054782287,1.0666123362354902,1.1209503744540656,1.0161442225262851,0.34449625505859605,0.9237227309495211,0.9531368237603419,1.0878385582527257
A,225,slow,100,7.27,14.621802214501468,3.0,4.7895,10.42025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.44702737468548664,0.789076634168643,1.0,0.24866083951430545,0.6425281163565555,0.09076525369119741,0.05036387546730211,0.09791092367333706,0.08019802965277824,0.10050956637832588,0.13388418820371664,0.046079095276825216,0.12138728494564355,0.12523783925373885,0.14294430890728926,0.92,0.2712931993250107,1.0,0.86,0.97,0.46247014129863323,0.21281177206317944,0.4060516484046239,0.42252423815804807,0.5051753119380218,0.32497394184555434,0.2218999900821724,0.26078373938798904,0.28510540291319836,0.37077349820733824
A,270,fast,100,88.82,12.207686103435,88.0,86.31925,91.24074999999999,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.5777326941323203,0.5735897952295362,0.8275587415372362,0.4591893716674554,0.6758448266351993,0.2531719396363702,0.09193359180653748,0.27202694744846323,0.23491898619515356,0.2698721734014069,0.29962638879889913,0.049927591420473184,0.3072110981751929,0.2896757293277196,0.30917566992307577,0.97,0.1705872210923198,1.0,0.93,1.0,1.253161819057757,0.09202196710316728,1.2808722954778022,1.2328880261086235,1.269578864957109,1.5010872774943709,0.16410670128121427,1.4993484690785408,1.471023911666125,1.5353114410415292
A,270,medium,100,53.92,14.817341191995277,54.5,51.109,56.78025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.597251625880768,0.644856604423262,0.9116039858566377,0.47102439724894934,0.712725431892121,0.2716352779880896,0.1172319429680767,0.2823081267561335,0.2491879573486847,0.294852047713924,0.3258330581845803,0.08475175305575433,0.3447070051589308,0.30928363372640005,0.34226058215405103,0.96,0.19595917942265428,1.0,0.92,0.99,1.0726486811239158,0.18035616174304125,1.1510706327379818,1.0372132381661865,1.1079201812370065,0.7802048241216107,0.22445867763242824,0.7411515526473522,0.7383272424846873,0.8230953356493046
A,270,slow,100,12.97,11.25384823071646,12.0,10.899000000000001,15.24,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.7502056224281303,0.5647962932744387,1.0,0.6281627285599561,0.8582626029507859,0.1068550313256021,0.044303066959795356,0.1059988654215836,0.09845980273325584,0.11622649438721087,0.14644062830377608,0.03917984688862025,0.1395273752737347,0.13899613929440507,0.15438805576486306,0.98,0.13999999999999999,1.0,0.95,1.0,0.5158497323436698,0.15031426010968488,0.4615458697039272,0.48556768438222214,0.544539425519216,0.32230643460573105,0.1619422231326306,0.3005438824184239,0.29185963604545395,0.3539879263516374
A,315,fast,100,96.87,18.701687089671882,100.0,93.08,100.251,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.5509385150813175,0.47980752081907113,0.71,0.46217610649223567,0.6331610831776799,0.23048672623087477,0.10699549791417107,0.2697284455410398,0.21109599130294127,0.25105051628822667,0.276903799783683,0.07343928256998795,0.3054012144942449,0.2624675137491421,0.2908743590141354,0.93,0.2551470164434615,1.0,0.88,0.97,1.2267495655672191,0.14803529655027126,1.2834308954125182,1.1968602398835677,1.251310978897252,1.544502910268493,0.25877611594775884,1.531766351312399,1.4943078238683518,1.5929357986664399
A,315,medium,100,59.93,16.271604100395265,60.5,56.9195,63.220749999999995,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.5667101442658473,0.5240569291132873,0.706832627118644,0.4621523533576089,0.6605526543088185,0.2318729341767141,0.13797586773824355,0.24259970653414561,0.20514270979509705,0.25931363849597605,0.29073407832356407,0.10066287411577296,0.29328849372565113,0.2710523190876385,0.31034393742933164,0.94,0.23748684174075835,1.0,0.89,0.98,0.9285198278578959,0.18250559119686796,0.8818691844318935,0.8920785781101416,0.9675543626940273,0.7671559212752618,0.255440490733324,0.7131025865674019,0.7175267311570933,0.8222086837246898
A,315,slow,100,23.29,13.452356670858828,23.0,20.619,25.791249999999998,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.6914244816687195,0.5064642357720341,0.8571428571428571,0.5870470400664162,0.7926326676972262,0.10658058731994795,0.057054246158268734,0.10900597632807796,0.09638359485141795,0.1173588124320612,0.16864406995470838,0.030998210123307203,0.16758727863624684,0.16257868386153299,0.17487872733745566,0.94,0.23748684174075835,1.0,0.89,0.98,0.5379404423150351,0.12129558005224828,0.48731829672913773,0.5124605118925458,0.561130419170362,0.35661060178691656,0.1880333377616603,0.33613142371177673,0.3218344832500038,0.3938542640246087
B,0,fast,100,6.91,3.0922322034413905,7.0,6.2997499999999995,7.470249999999999,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,-0.04902304432160475,0.08873100030966635,-0.09282301213040434,-0.06536359896083954,-0.03107779615438361,0.11701434772699809,0.055448170440452735,0.10664114907825391,0.10700880546405943,0.1282548993577918,0.16,0.36660605559646725,0.0,0.09,0.23,0.35090828265365365,0.223853687482714,0.21994366300962248,0.30872250902449355,0.3947075825235848,0.15450455931015314,0.05073553259857118,0.16790481097996235,0.14471068399958315,0.163589442652883
B,0,medium,100,6.45,3.138072656902641,7.0,5.85975,7.02,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,-0.0488531131163902,0.08881919487369552,-0.09360026028158625,-0.0650492804887729,-0.030556299033452947,0.11715200394598725,0.055677862331745646,0.10623771871018392,0.10706735847738652,0.1283716528242435,0.16,0.36660605559646725,0.0,0.09,0.23,0.3501094832553509,0.22370870851016436,0.21996226967507979,0.30815247890641595,0.39399016545251514,0.1618449411354959,0.06517065211462471,0.16932637244462967,0.14995173221640287,0.17378720242716372
B,0,slow,100,3.93,2.4259225049452837,4.0,3.44,4.41025,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,-0.052559283892094966,0.08944358434455235,-0.09599545163940343,-0.0688855812954799,-0.03380655569454632,0.1210152625685313,0.05466533286655958,0.11087688214054939,0.11108005323729081,0.13213725860041386,0.16,0.36660605559646725,0.0,0.09,0.23,0.3503500753830864,0.22481614951147566,0.21997918323654375,0.30824698088002106,0.39465618924422435,0.1324586836442603,0.06256498756047661,0.1474851556122303,0.11993190303908238,0.1447322125220775
B,45,fast,100,4.81,2.31816737963418,5.0,4.37975,5.260249999999999,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.370183346065699,0.2652517941212759,-0.3333333333333333,-0.4251565868771752,-0.31594166454460576,-0.04905344304997068,0.08165729274516591,-0.06440459046733148,-0.06417228533586371,-0.03163710786338192,0.12305354055329629,0.05214443858102274,0.11605266738451016,0.11335715147272732,0.1336530330589953,0.16,0.36660605559646714,0.0,0.09,0.24,0.351188310377136,0.22342212252771462,0.21996491131330873,0.30904333354490826,0.39470055557429323,0.1329126259111945,0.04184721565538146,0.13334866054356098,0.12508127217485163,0.14112432893649932
B,45,medium,100,4.18,2.5273701747072983,4.5,3.7197500000000003,4.67,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.35518748562226815,0.26946656549852094,-0.42857142857142855,-0.4155978260869566,-0.2891727053140096,-0.04863406067114963,0.0812107522450456,-0.0692351494598297,-0.06371258565769833,-0.031414848304264456,0.12345017295893271,0.05161328868451413,0.11778201491651225,0.11382804782587787,0.13378397009289447,0.15,0.3570714214271425,0.0,0.09,0.23,0.3494094046037427,0.22066454752240072,0.21997383662564352,0.30800628776514427,0.39317101370805246,0.12940805278081505,0.052166029344459686,0.1397386183962226,0.11883120073773175,0.13943159730390794
B,45,slow,100,1.74,1.9319420281157507,1.0,1.4,2.11,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.4028735632183908,0.3377315855238943,-0.3333333333333333,-0.5207758620689655,-0.2850431034482758,-0.04915502165757896,0.08174187142899453,-0.06753280459080559,-0.06440474517398738,-0.03181033810606241,0.12710033783251654,0.050959042749631596,0.12266458905772248,0.11758648219375777,0.13744521691038838,0.16,0.36660605559646714,0.0,0.09,0.24,0.350883078271647,0.2227657278656677,0.21998851146046672,0.30939277495128187,0.3940070912883375,0.08996468231872995,0.060305204814550616,0.08390421699732542,0.0784351742230229,0.10097870270243953
B,90,fast,100,2.87,2.0379156017853144,2.0,2.47975,3.28,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.36673881673881675,0.43098303428135915,-0.3333333333333333,-0.5023024891774892,-0.23821428571428574,-0.014427119650738687,0.08286837805373648,-0.01584148177372575,-0.031345188213852695,0.0007008150161840521,0.12801144076860826,0.048699913709449316,0.12459913192168048,0.11914540510547049,0.13767270093771547,0.29,0.4537620521815371,0.0,0.2,0.38,0.3498465401822524,0.2205933876127901,0.21998220836957155,0.30878308200349286,0.3927569663443568,0.10062532070596376,0.043065262285816044,0.0934213325381279,0.0924957964617065,0.10940613111366353
B,90,medium,100,1.84,2.2348154286204487,1.0,1.4297499999999999,2.27,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.28263888888888894,0.3941420061311691,-0.29166666666666663,-0.43734375,-0.13733878968253974,-0.0117705582697286,0.08173930967406404,-0.012200402727486322,-0.02821296940125856,0.002825934774026511,0.12914788809887398,0.048270999844623755,0.12786953872426443,0.12023863465749146,0.1387869253250092,0.28,0.4489988864128729,0.0,0.19,0.37024999999999975,0.35016588629134004,0.2211692460069714,0.21998326809499272,0.30848287412418746,0.39300264026530723,0.07531870500381956,0.05385219791320643,0.07361141219735146,0.06479624868688165,0.08537219958248579
B,90,slow,100,0.83,1.871122657657696,0.0,0.5,1.23,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.4223985890652557,0.26977740134746026,-0.42857142857142855,-0.6155202821869489,-0.2591887125220459,-0.010101777475920337,0.08253682908731295,-0.004678647685186276,-0.026857506954450088,0.004727258475477227,0.13145198626418275,0.048056350269874176,0.12939196324516644,0.1224518139302927,0.14107169089208788,0.3,0.45825756949558394,0.0,0.21,0.39,0.3524927974296868,0.22444620472094634,0.21998918993297747,0.3104249490156449,0.39642635937752563,0.04564517969186057,0.05718508473062303,0.0,0.035416249533724235,0.05714350581219843
B,135,fast,100,2.03,2.0122375605280807,1.0,1.6797499999999999,2.43,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.2336438923395445,0.41503246776479813,-0.3333333333333333,-0.4014492753623188,-0.06397515527950311,0.03220210027947935,0.0919072677717405,0.06038702548823914,0.013490083144832585,0.04864999622971515,0.1288770237097175,0.04831357830885539,0.12573769807394447,0.12048052422799542,0.13863177172471405,0.7,0.45825756949558394,1.0,0.61,0.79,0.35052070546729125,0.22100477879986868,0.21997762964964904,0.3089590350278286,0.3931909260871057,0.08817239886497852,0.04705981166630726,0.08055555820465088,0.07944999189275366,0.09753561752723595
B,135,medium,100,1.54,2.197362054828471,1.0,1.1497499999999998,2.01,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.016106442577030807,0.34679604521534596,0.0,-0.17138188608776844,0.15056022408963585,0.035034314127212134,0.0909097896565407,0.06282658389080831,0.016393548327928067,0.05145837341789616,0.12926860913201182,0.048497938231299914,0.12718302484188793,0.12062425132376835,0.1393206859491672,0.73,0.4439594576084623,1.0,0.64,0.81,0.35117523633462844,0.22222218781672096,0.21998729751518276,0.30897351479407614,0.3944734349103173,0.07806575451747885,0.05433734870658625,0.07787037268280983,0.06807322862430933,0.08888021597055298
B,135,slow,100,0.54,1.506120845085148,0.0,0.28,0.8702499999999997,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.29,0.34182516648784717,-0.3333333333333333,-0.5466666666666666,0.030000000000000006,0.03730932682718295,0.09297824666572159,0.063791503627052,0.018416620381948065,0.05443096276539862,0.1325647681959755,0.04826094598822733,0.12965797037778562,0.12389901390867028,0.14266801412263444,0.73,0.4439594576084623,1.0,0.64,0.81,0.3529983285942761,0.22507544885004754,0.21999054169994703,0.31087462958932827,0.3970971756114219,0.03184604828900774,0.04989203235464258,0.0,0.022627544061359004,0.04272463325155149
B,180,fast,100,1.88,1.710438540258024,2.0,1.57,2.24,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,0.06010369516669639,0.0908118972924148,0.0983516634311779,0.04104687847895383,0.07705395645398792,0.1291371510232754,0.04869942484187777,0.12497440239817925,0.12043287904353585,0.13887053404018704,0.79,0.40730823708832603,1.0,0.71,0.87,0.3510117194600352,0.2218297896123728,0.21997936689751638,0.3096206717536734,0.39419902083096037,0.08101048124316548,0.047557739341648884,0.08055555820465088,0.07218495678844362,0.09087667386117391
B,180,medium,100,1.31,1.591822854465911,1.0,1.01,1.6802499999999998,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,0.060893408203141396,0.09083203289715422,0.0988667500277858,0.0417245798041037,0.07778779497812822,0.12962221056812437,0.050271259899402745,0.12653941536682362,0.12057707292638786,0.1400519456177714,0.79,0.40730823708832603,1.0,0.71,0.87,0.35220415220707857,0.22423980543040206,0.21998668911207808,0.31047095669089275,0.3959382221511604,0.08626052606848328,0.04002125634149642,0.07941795513033867,0.07865785704676977,0.0947078985332359
B,180,slow,100,0.32,0.870402205879558,0.0,0.17,0.52,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,0.06299314186372156,0.09267189629558024,0.10414310835964764,0.04322719204955718,0.08014763746903181,0.1329605827811732,0.04963790298255059,0.12992270295834382,0.12410534682527953,0.1429334612187863,0.79,0.40730823708832603,1.0,0.71,0.87,0.35290082019010194,0.2249988003214657,0.2199908276029257,0.31094417671664004,0.3968107475288386,0.02884431354722608,0.043184438338158486,0.0,0.020699567920013675,0.03805651518097521
B,225,fast,100,2.25,1.6332482971061075,2.0,1.93,2.5702499999999997,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.22636684303350968,0.3879424248722817,0.3333333333333333,0.10192239858906527,0.3589616402116402,0.052772619762158114,0.08151008546987976,0.07056570243573017,0.03539089391935691,0.06806935177460531,0.12876622327141404,0.04981463972925039,0.12492791662776759,0.1200359915971007,0.1387949447368896,0.8,0.4,1.0,0.71975,0.88,0.35121436315397886,0.222325986043703,0.21997766610518527,0.3099702727291517,0.3942118526116082,0.09681960333051393,0.048457391813151535,0.09265839122235775,0.08683418295543378,0.10628208545627785
B,225,medium,100,1.43,2.045751695587712,1.0,1.05,1.85,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.19999999999999998,0.3231786571610886,0.3333333333333333,0.044444444444444446,0.3555555555555555,0.05429304794507089,0.08112312584927116,0.07238764718534081,0.036886274853628005,0.06951229761310208,0.12964648498338407,0.05069813758823053,0.1257308890325599,0.12064264320532865,0.1398471972671193,0.79,0.40730823708832603,1.0,0.7,0.87,0.35170777759448507,0.223242898542744,0.21998714946829462,0.30968653759774223,0.39511158027437965,0.0789774296528094,0.04878534390536197,0.07787036895751953,0.06909545892612652,0.08822172680900985
B,225,slow,100,0.44,1.6019987515600629,0.0,0.16,0.78,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.10535714285714284,0.309103996435253,0.19642857142857142,-0.23750000000000002,0.35714285714285715,0.05391646311220279,0.08238339901547612,0.07016691153688849,0.036198703511590914,0.06905990251179965,0.13298977773476522,0.050004280526033215,0.1291420475155094,0.12404808723698622,0.14323955411925726,0.79,0.40730823708832603,1.0,0.7,0.87,0.3524801877912966,0.22450439486135437,0.21998918993297747,0.3108785896163002,0.396137847334678,0.029064855180042412,0.05039584190126672,0.0,0.019416181426972098,0.03876327711958588
B,270,fast,100,3.1,1.7349351572897471,3.0,2.76,3.45,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.22287275565964093,0.34743647924886106,0.3333333333333333,0.1372892271662763,0.30677010148321615,0.014422335313329569,0.08365633303316959,0.010325005521904584,-0.0009154835010429145,0.03196072679559091,0.1266480116312336,0.05131713707368815,0.12252418070282345,0.11718429003304001,0.136929748264373,0.42,0.49355850717012273,0.0,0.33,0.51,0.3504342192183783,0.22107160106756377,0.219976724179537,0.3091122297263582,0.3933787727048334,0.11667439776188986,0.047586936647970424,0.11289546266198158,0.10773333181026375,0.12652630485773397
