arm,dir_deg,speed,n,n_dn_mean,n_dn_sd,n_dn_med,n_dn_ci_lo,n_dn_ci_hi,n_base_mean,n_base_sd,n_base_med,n_base_ci_lo,n_base_ci_hi,li_mean,li_sd,li_med,li_ci_lo,li_ci_hi,d_away_mean,d_away_sd,d_away_med,d_away_ci_lo,d_away_ci_hi,disp_mean,disp_sd,disp_med,disp_ci_lo,disp_ci_hi,ta_mean,ta_sd,ta_med,ta_ci_lo,ta_ci_hi,v_peak_mean,v_peak_sd,v_peak_med,v_peak_ci_lo,v_peak_ci_hi,esc_peak_mean,esc_peak_sd,esc_peak_med,esc_peak_ci_lo,esc_peak_ci_hi
A,225,fast,100,75.83,27.534725348185333,75.0,70.57975,81.402,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.10916015969167522,0.577314136025824,-0.24758574758574758,-0.2247531562991281,0.008580849954673158,0.0797608804589248,0.16835975290816532,0.05193382114734385,0.04818639103623687,0.11429178583358256,0.22761939628635466,0.09346612403222007,0.20676658042140528,0.20953930114264402,0.2472935042815762,0.64,0.48000000000000004,1.0,0.54,0.73,1.0479441990139051,0.1628709390100198,1.0447503666106912,1.0144915962837548,1.0837500457140017,1.4133799393725712,0.43723737460222295,1.432203508913517,1.3306143465391114,1.4973101319984117
A,225,medium,100,28.02,36.595076171528866,13.0,21.37775,35.57075,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.10497726661073391,0.7090101639675215,-0.12121212121212122,-0.2579779770141969,0.031556755706859875,0.12346825777240623,0.14393817611000437,0.15316406305053,0.09439986649759546,0.15146880678914806,0.2659644173562236,0.07332600179130853,0.2594735387989453,0.251453224987778,0.2805186917272326,0.78,0.41424630354415964,1.0,0.7,0.86,0.8367591793991497,0.2594639872822944,0.9485221905283479,0.7837768857593873,0.8911327333429697,0.6803442813594143,0.5075652028772561,0.43871462531387806,0.584977088761415,0.7831896286215484
A,225,slow,100,11.48,25.335934954131847,2.0,7.06,16.492499999999996,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,-0.2256614965585423,0.7934197389603835,-0.49831649831649827,-0.4565627359239273,0.029209039941858552,0.09069514971675559,0.1438959676103027,0.09101644103929545,0.06021611633250674,0.11873016795812363,0.2571242892530641,0.08233382289965573,0.27149003871562916,0.24112225301622972,0.2730053594753176,0.69,0.46249324319388707,1.0,0.59,0.78,0.7758091908610811,0.26747622885288846,0.8947536021911342,0.7213252710839716,0.8299239096459665,0.25370692981963394,0.337013985188416,0.08996511995792389,0.1890538302515232,0.3173453667506296
A,270,fast,100,65.44,27.545714730244338,64.5,60.7395,70.79225000000001,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.05381244079908475,0.6288415776901103,0.12224989622249896,-0.07052450195452455,0.1762559212320454,0.11572291273925582,0.14738801114340033,0.10565623851509456,0.08766895183849856,0.1459059020322201,0.2232338733570445,0.09795325526310404,0.2291761852262389,0.20429983455823783,0.24125710414585314,0.77,0.4208325082500163,1.0,0.69,0.85,1.0654499229062944,0.13922197061174785,1.0486281343107335,1.0372348486409526,1.0912750430878493,1.1108978554606437,0.4368487725642387,1.0779046416282654,1.0310436857043535,1.1978379808836617
A,270,medium,100,28.78,31.32876633383447,18.0,23.40825,35.85275,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.13444998365954972,0.7348977780131336,0.3333333333333333,-0.023183832185615656,0.28016712131671795,0.1244432017967423,0.16221049375956964,0.09781018759986199,0.09344095151788373,0.15614230652231997,0.2650337080984419,0.08674016510740257,0.2506337121710607,0.24885475149481803,0.2813851196922747,0.73,0.4439594576084623,1.0,0.64,0.81,0.8252251972445316,0.26413361395391444,0.9594846590481956,0.7727043012066949,0.8778268401459933,0.5702829156009012,0.4536885647542231,0.37346361577510834,0.4851750529688316,0.6692302507314696
A,270,slow,100,12.59,28.52931650075059,2.0,7.729,18.89075,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.14638792495804503,0.8517725789678734,0.34782608695652173,-0.0968717646786016,0.38929952436059595,0.07940950249141286,0.14417798454071695,0.07254743942020864,0.051789527464250355,0.10643868798050214,0.2563873206184878,0.08112010363259968,0.26468318397650803,0.24163059826274857,0.27164834942069044,0.69,0.46249324319388707,1.0,0.6,0.78,0.7733419135705798,0.26672224981664644,0.9118303117062676,0.7200360880685641,0.8283516778411042,0.26536485020180256,0.34507720715446516,0.12490681558847427,0.206396205753795,0.34275884508604215
A,315,fast,100,62.54,25.270306685911034,60.0,57.759,67.241,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.2785022154118189,0.6231228975559285,0.623109243697479,0.15448687685230994,0.40173651436391156,0.10824553910101307,0.14170203841769743,0.08921786719033459,0.08048186960869831,0.1352794447642558,0.2517824908268618,0.08304097411324796,0.2428690212138767,0.23531632470132635,0.2681420434619884,0.72,0.4489988864128729,1.0,0.63,0.81,1.1246803004110923,0.145208278500175,1.1846628446029288,1.096219755861486,1.1513827613201937,1.1635258176847127,0.4127319021526896,1.197918362915516,1.0851645716103957,1.2416363892382942
A,315,medium,100,35.34,25.798147220294716,33.0,30.738999999999997,41.20075,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.31625844129432873,0.7105718907932604,0.6896551724137931,0.15876243442993934,0.45516178226388243,0.11237651380242154,0.1593040772171933,0.11068600915536567,0.08269837120004894,0.1419341266033308,0.2712376400096963,0.07583461515645563,0.2597392221570401,0.25628156442717975,0.28567641432199803,0.67,0.4702127178203499,1.0,0.57,0.76,0.8988815360752156,0.16108156160609674,0.9397088127519799,0.865574856349594,0.9319471985150237,0.5808674708768107,0.3054730093001189,0.5577448736876249,0.5228535877752367,0.6451397106067035
A,315,slow,100,18.71,21.07809052072792,17.0,15.039,23.46075,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,0.39469607805472096,0.7224639539293233,0.7636867636867637,0.22534876356546948,0.5622402275540863,0.07739515564144642,0.1603941763629759,0.06230417656599368,0.04413316522268142,0.10921198815948055,0.2612349196286739,0.07194911757292886,0.24514735729036768,0.24732732183688214,0.27597574945545955,0.57,0.49507575177946245,1.0,0.47,0.67,0.7854927576168258,0.2558252868646898,0.9320051472047547,0.7361253774331148,0.8361935343361138,0.30478223183140307,0.25703750866429065,0.25532764894887805,0.2567684531422709,0.3587724771496721
B,0,fast,100,4.81,3.4862443976290587,5.0,4.15,5.47,0.10666666666666666,0.36172426576668093,0.0,0.04,0.18666666666666665,,,,,,-0.028191615344942977,0.20543255824807538,-0.08242562647395135,-0.0687995011470623,0.01253607425916916,0.2621485147464868,0.08284291042562081,0.255685589965694,0.24678536244344199,0.2785159041215565,0.4,0.48989794855663565,0.0,0.3,0.5,0.7966689092143315,0.2821124653459819,1.0333060802132925,0.7392474038905791,0.8531993249972034,0.1303323640486633,0.07350273877796898,0.14684667065739632,0.11653640194898071,0.1440784524191749
